id,fullDate,year,month,day,time,descrip,district,nhood,address,street
126910,01jan2010,2010,1,1,50,HOMICIDE,6,71,4945,THEODORE AVE
127165,03jan2010,2010,1,3,321,HOMICIDE,4,34,0,I 55 SOUTHBOUND / LA
131003,07jan2010,2010,1,7,634,HOMICIDE,6,70,4350,SEMPLE AVE
131004,07jan2010,2010,1,7,634,HOMICIDE,6,70,4350,SEMPLE AVE
131005,07jan2010,2010,1,7,634,HOMICIDE,6,70,4350,SEMPLE AVE
127715,08jan2010,2010,1,8,2232,HOMICIDE,7,50,5525,ASHLAND AVE
128090,11jan2010,2010,1,11,2356,HOMICIDE,8,56,3946,NATURAL BRIDGE AVE
128216,12jan2010,2010,1,12,2302,HOMICIDE,5,67,4030,PECK ST
128487,14jan2010,2010,1,14,1900,HOMICIDE,5,65,0,I 70 EASTBOUND / SAL
128503,14jan2010,2010,1,14,2118,HOMICIDE,3,15,3480,MORGANFORD RD
128652,15jan2010,2010,1,15,2145,HOMICIDE,8,55,4706,HIGHLAND AVE
129084,18jan2010,2010,1,18,1710,HOMICIDE,2,42,1339,GRAHAM ST
129928,25jan2010,2010,1,25,340,HOMICIDE,5,66,1920,E COLLEGE AVE
130160,27jan2010,2010,1,27,14,HOMICIDE,6,68,4222,E MARGARETTA AVE
130293,28jan2010,2010,1,28,630,HOMICIDE,9,29,3832,BLAINE AVE
130564,31jan2010,2010,1,31,930,HOMICIDE,5,66,2040,E DE SOTO AVE
131488,03feb2010,2010,2,3,1758,HOMICIDE,8,57,4213,DR MARTIN LUTHER KIN
131489,03feb2010,2010,2,3,1758,HOMICIDE,8,57,4213,DR MARTIN LUTHER KIN
131765,06feb2010,2010,2,6,25,HOMICIDE,5,59,3638,HEBERT ST
144097,11feb2010,2010,2,11,1223,HOMICIDE,6,73,6027,FLORISSANT
134068,27feb2010,2010,2,27,110,HOMICIDE,8,57,1702,N TAYLOR AVE
134765,02mar2010,2010,3,2,1347,HOMICIDE,4,63,1450,N MARKET ST
137326,20mar2010,2010,3,20,155,HOMICIDE,5,67,4325,COLLEGE AVE
137421,20mar2010,2010,3,20,2000,HOMICIDE,2,6,5218,NAGEL AVE
138230,26mar2010,2010,3,26,1310,HOMICIDE,7,78,1430,SEMPLE AVE
138268,26mar2010,2010,3,26,1750,HOMICIDE,7,52,5146,MAFFITT AVE
138697,29mar2010,2010,3,29,2115,HOMICIDE,7,50,5835,SELBER CT
138838,30mar2010,2010,3,30,2225,HOMICIDE,1,1,805,EICHELBERGER ST
139837,04apr2010,2010,4,4,1330,HOMICIDE,6,74,8815,N BROADWAY
139891,04apr2010,2010,4,4,2023,HOMICIDE,6,73,5955,GOODFELLOW BLVD
140015,05apr2010,2010,4,5,1545,HOMICIDE,5,63,2425,HADLEY ST
140781,10apr2010,2010,4,10,122,HOMICIDE,5,64,917,WARREN ST
142132,17apr2010,2010,4,17,1929,HOMICIDE,6,68,4431,ATHLONE AVE
142145,17apr2010,2010,4,17,2023,HOMICIDE,5,67,4127,OBEAR AVE
142311,18apr2010,2010,4,18,2113,HOMICIDE,6,69,4675,NATURAL BRIDGE AVE
142323,18apr2010,2010,4,18,2306,HOMICIDE,5,63,2600,N 14TH ST
142640,21apr2010,2010,4,21,343,HOMICIDE,1,16,3815,PENNSYLVANIA AVE
142641,21apr2010,2010,4,21,343,HOMICIDE,1,16,3815,PENNSYLVANIA AVE
143120,24apr2010,2010,4,24,36,HOMICIDE,3,19,3707,MINNESOTA AVE
143144,24apr2010,2010,4,24,450,HOMICIDE,3,19,3546,NEBRASKA AVE
143307,25apr2010,2010,4,25,1300,HOMICIDE,1,3,5201,DEWEY AVE
143970,30apr2010,2010,4,30,726,HOMICIDE,7,78,1383,CLARA AVE
146587,15may2010,2010,5,15,1015,HOMICIDE,3,25,3115,GRAVOIS AVE
146697,16may2010,2010,5,16,4,HOMICIDE,5,67,3800,LEE AVE
146975,17may2010,2010,5,17,2035,HOMICIDE,1,16,3816,S COMPTON AVE
147048,18may2010,2010,5,18,1123,HOMICIDE,6,68,4332,LEE AVE
148027,25may2010,2010,5,25,4,HOMICIDE,6,71,4904,N EUCLID AVE
148716,30may2010,2010,5,30,250,HOMICIDE,9,37,3050,OLIVE ST
148768,30may2010,2010,5,30,1605,HOMICIDE,7,52,5242,PALM ST
149485,02jun2010,2010,6,2,1750,HOMICIDE,6,71,5064,EMERSON AVE
149573,03jun2010,2010,6,3,1010,HOMICIDE,1,1,5309,MICHIGAN AVE
149757,04jun2010,2010,6,4,1716,HOMICIDE,6,72,4925,BEACON AVE
149854,05jun2010,2010,6,5,136,HOMICIDE,6,71,5340,HARNEY AVE
150991,12jun2010,2010,6,12,2246,HOMICIDE,7,50,2738,BURD AVE
150994,12jun2010,2010,6,12,2334,HOMICIDE,7,48,1101,HODIAMONT AVE
151047,13jun2010,2010,6,13,1240,HOMICIDE,7,78,6116,DR MARTIN LUTHER KIN
152072,20jun2010,2010,6,20,20,HOMICIDE,6,72,5818,LILLIAN AVE
152200,21jun2010,2010,6,21,27,HOMICIDE,4,35,205,N 9TH ST
153955,24jun2010,2010,6,24,2308,HOMICIDE,7,50,5601,HIGHLAND
152930,25jun2010,2010,6,25,1934,HOMICIDE,5,67,3851,SHERMAN PL
153169,27jun2010,2010,6,27,410,HOMICIDE,7,48,1267,HODIAMONT AVE
153999,28jun2010,2010,6,28,1805,HOMICIDE,3,30,2807,S JEFFERSON AVE
154015,29jun2010,2010,6,29,2137,HOMICIDE,3,30,3221,POTOMAC
155071,06jul2010,2010,7,6,2311,HOMICIDE,9,31,1300,OHIO AVE
155257,08jul2010,2010,7,8,205,HOMICIDE,5,60,2245,HEBERT ST
155958,12jul2010,2010,7,12,350,HOMICIDE,4,60,2008,MADISON ST
156775,17jul2010,2010,7,17,140,HOMICIDE,6,68,4349,LEE AVE
156916,18jul2010,2010,7,18,23,HOMICIDE,3,30,3128,UTAH ST
169703,23jul2010,2010,7,23,1914,HOMICIDE,7,52,5135,NORTHLAND
157931,24jul2010,2010,7,24,226,HOMICIDE,6,68,4435,CLARENCE AVE
158802,29jul2010,2010,7,29,1615,HOMICIDE,8,56,3920,LEXINGTON AVE
161404,12aug2010,2010,8,12,1536,HOMICIDE,1,16,4764,LOUISIANA AVE
162222,17aug2010,2010,8,17,1943,HOMICIDE,6,68,4202,HARRIS AVE
162319,18aug2010,2010,8,18,1056,HOMICIDE,5,66,2033,GANO AVE
162778,21aug2010,2010,8,21,414,HOMICIDE,7,52,5127,HIGHLAND AVE
163547,26aug2010,2010,8,26,30,HOMICIDE,8,56,4004,MAFFITT AVE
163717,27aug2010,2010,8,27,248,HOMICIDE,9,28,4151,BLAINE AVE
163842,27aug2010,2010,8,27,1929,HOMICIDE,5,59,3000,N VANDEVENTER AVE
164330,30aug2010,2010,8,30,2125,HOMICIDE,8,55,4766,LEDUC ST
165453,04sep2010,2010,9,4,2328,HOMICIDE,7,52,5141,LEXINGTON AVE
166416,10sep2010,2010,9,10,2030,HOMICIDE,6,71,4548,QUEENS AVE
166571,11sep2010,2010,9,11,2100,HOMICIDE,3,19,3024,POTOMAC ST
167554,17sep2010,2010,9,17,1724,HOMICIDE,6,69,4400,FARLIN AVE
167555,17sep2010,2010,9,17,1724,HOMICIDE,6,69,4400,FARLIN AVE
167936,19sep2010,2010,9,19,2300,HOMICIDE,5,65,1514,MALLINCKRODT ST
167947,20sep2010,2010,9,20,30,HOMICIDE,1,17,5115,S BROADWAY
168051,20sep2010,2010,9,20,1730,HOMICIDE,5,67,4164,PLEASANT ST
168242,21sep2010,2010,9,21,2146,HOMICIDE,8,54,4747,MCMILLAN AVE
168245,21sep2010,2010,9,21,2212,HOMICIDE,7,52,5125,GREER AVE
168289,22sep2010,2010,9,22,420,HOMICIDE,1,1,5401,LOUISIANA AVE
168640,24sep2010,2010,9,24,1310,HOMICIDE,8,58,4046,W BELLE PL
169588,30sep2010,2010,9,30,1811,HOMICIDE,5,65,1501,ANGELICA ST
170929,06oct2010,2010,10,6,2025,HOMICIDE,8,58,1305,N SARAH ST
171292,09oct2010,2010,10,9,623,HOMICIDE,5,65,4230,N FLORISSANT AVE
171407,09oct2010,2010,10,9,2312,HOMICIDE,3,15,3528,GILES AVE
171409,09oct2010,2010,10,9,2330,HOMICIDE,3,19,3642,PENNSYLVANIA AVE
171740,11oct2010,2010,10,11,2335,HOMICIDE,7,51,5320,PAGE BLVD
172570,16oct2010,2010,10,16,1951,HOMICIDE,4,62,726,CARR ST
173810,25oct2010,2010,10,25,100,HOMICIDE,6,73,8551,DRURY LN
174104,26oct2010,2010,10,26,2211,HOMICIDE,8,58,4225,ENRIGHT AVE
174116,26oct2010,2010,10,26,2310,HOMICIDE,5,60,2930,N 21ST ST
174232,27oct2010,2010,10,27,1603,HOMICIDE,6,73,5974,DRURY LN
174687,30oct2010,2010,10,30,2150,HOMICIDE,5,67,4205,JOHN AVE
174688,30oct2010,2010,10,30,2150,HOMICIDE,5,67,4205,JOHN AVE
175218,01nov2010,2010,11,1,225,HOMICIDE,4,36,1521,WASHINGTON AVE
175619,03nov2010,2010,11,3,2150,HOMICIDE,6,74,8600,CHURCH RD
175766,04nov2010,2010,11,4,2255,HOMICIDE,5,59,3648,HEBERT ST
175897,05nov2010,2010,11,5,2033,HOMICIDE,5,67,3619,PENROSE ST
176390,09nov2010,2010,11,9,1155,HOMICIDE,6,73,5984,ASTRA AVE
176608,10nov2010,2010,11,10,2130,HOMICIDE,6,73,8502,TRAFFORD LN
176609,10nov2010,2010,11,10,2130,HOMICIDE,6,73,8502,TRAFFORD LN
176742,11nov2010,2010,11,11,1749,HOMICIDE,6,73,5965,ERA AVE
176799,12nov2010,2010,11,12,1,HOMICIDE,8,56,3920,PALM ST
177000,13nov2010,2010,11,13,600,HOMICIDE,5,65,1410,NEWHOUSE AVE
177059,13nov2010,2010,11,13,1650,HOMICIDE,6,72,5756,THEODORE AVE
177542,16nov2010,2010,11,16,2043,HOMICIDE,4,61,1741,COCHRAN PL
177702,17nov2010,2010,11,17,2309,HOMICIDE,3,25,3148,MAGNOLIA AVE
177878,19nov2010,2010,11,19,1035,HOMICIDE,6,69,4723,SACRAMENTO AVE
178289,21nov2010,2010,11,21,1731,HOMICIDE,6,74,8847,N BROADWAY
178305,21nov2010,2010,11,21,1950,HOMICIDE,7,51,1316,UNION BLVD
178570,23nov2010,2010,11,23,1704,HOMICIDE,5,59,2939,HEBERT ST
178574,23nov2010,2010,11,23,1713,HOMICIDE,5,59,2415,GLASGOW AVE
178671,24nov2010,2010,11,24,1635,HOMICIDE,8,56,4638,NATURAL BRIDGE AVE
179014,27nov2010,2010,11,27,2155,HOMICIDE,6,69,4401,NATURAL BRIDGE AVE
179044,28nov2010,2010,11,28,16,HOMICIDE,1,16,3865,ALEXANDER ST
179124,28nov2010,2010,11,28,1640,HOMICIDE,5,59,3721,N MARKET ST
179358,30nov2010,2010,11,30,441,HOMICIDE,1,1,705,WILMINGTON AVE
179401,30nov2010,2010,11,30,1202,HOMICIDE,9,38,3958,WASHINGTON AVE
179402,30nov2010,2010,11,30,1202,HOMICIDE,9,38,3958,WASHINGTON AVE
180251,04dec2010,2010,12,4,1722,HOMICIDE,6,70,6013,MARGARETTA AVE
180333,05dec2010,2010,12,5,647,HOMICIDE,2,41,1400,HAMPTON AVE
180408,05dec2010,2010,12,5,1942,HOMICIDE,7,48,1288,AMHERST PL
181133,11dec2010,2010,12,11,235,HOMICIDE,6,84,4250,N KINGSHIGHWAY BLVD
181359,13dec2010,2010,12,13,919,HOMICIDE,5,63,1220,WARREN ST
181413,13dec2010,2010,12,13,1930,HOMICIDE,9,77,3501,FRANKLIN AVE
181651,15dec2010,2010,12,15,1800,HOMICIDE,6,74,823,WALL ST
182076,18dec2010,2010,12,18,2118,HOMICIDE,5,68,4515,ALICE AVE
182263,20dec2010,2010,12,20,33,HOMICIDE,7,50,5638,SAINT LOUIS AVE
182579,22dec2010,2010,12,22,130,HOMICIDE,7,48,1001,HAMILTON AVE
182959,25dec2010,2010,12,25,2210,HOMICIDE,6,74,8370,N BROADWAY
182960,25dec2010,2010,12,25,2210,HOMICIDE,6,74,8370,N BROADWAY
183052,26dec2010,2010,12,26,2056,HOMICIDE,2,8,6948,CHIPPEWA ST
183606,31dec2010,2010,12,31,550,HOMICIDE,5,59,3828,COTTAGE AVE
183690,31dec2010,2010,12,31,2213,HOMICIDE,6,76,5583,ERA AVE
184815,09jan2011,2011,1,9,1058,HOMICIDE,6,72,5071,DAVISON AVE
186908,26jan2011,2011,1,26,1943,HOMICIDE,6,74,1245,GIMBLIN ST
188481,06feb2011,2011,2,6,1036,HOMICIDE,5,66,1141,FERRY ST
242500,06feb2011,2011,2,6,1800,HOMICIDE,5,65,4221,20TH
188940,10feb2011,2011,2,10,2226,HOMICIDE,1,1,5725,VIRGINIA AVE
189075,12feb2011,2011,2,12,510,HOMICIDE,3,27,3909,CLEVELAND AVE
189323,14feb2011,2011,2,14,1350,HOMICIDE,3,15,3804,GRAVOIS AVE
189379,15feb2011,2011,2,15,240,HOMICIDE,3,15,3544,GILES AVE
189760,17feb2011,2011,2,17,2329,HOMICIDE,3,30,3250,MICHIGAN AVE
189810,18feb2011,2011,2,18,1100,HOMICIDE,7,48,5938,PLYMOUTH AVE
189959,19feb2011,2011,2,19,1300,HOMICIDE,8,58,4208,E COOK AVE
190119,20feb2011,2011,2,20,1902,HOMICIDE,1,17,4500,S COMPTON AVE
190504,24feb2011,2011,2,24,400,HOMICIDE,7,50,5634,MAFFITT AVE
190792,26feb2011,2011,2,26,1230,HOMICIDE,1,18,3833,INDIANA AVE
190833,26feb2011,2011,2,26,2107,HOMICIDE,6,73,5979,SUMMIT PL
190953,27feb2011,2011,2,27,2152,HOMICIDE,8,55,4938,NATURAL BRIDGE AVE
191904,04mar2011,2011,3,4,800,HOMICIDE,8,56,4434,GREER AVE
192005,04mar2011,2011,3,4,2023,HOMICIDE,6,76,5729,MIMIKA AVE
192348,06mar2011,2011,3,6,2331,HOMICIDE,8,56,1820,BELLE GLADE AVE
192487,08mar2011,2011,3,8,650,HOMICIDE,1,16,3117,OSAGE ST
192488,08mar2011,2011,3,8,650,HOMICIDE,1,16,3117,OSAGE ST
192578,08mar2011,2011,3,8,1948,HOMICIDE,8,54,915,N TAYLOR AVE
193094,12mar2011,2011,3,12,2006,HOMICIDE,7,50,5529,LABADIE AVE
195838,17mar2011,2011,3,17,1,HOMICIDE,4,36,30,PLAZA SQ
193724,17mar2011,2011,3,17,2153,HOMICIDE,8,53,4915,PAGE BLVD
193855,18mar2011,2011,3,18,1751,HOMICIDE,2,9,3112,IVANHOE AVE
194015,19mar2011,2011,3,19,1848,HOMICIDE,5,68,2144,E FAIR AVE
194033,19mar2011,2011,3,19,2113,HOMICIDE,3,15,4244,MIAMI ST
194954,26mar2011,2011,3,26,453,HOMICIDE,4,36,1015,N 7TH ST
199809,05apr2011,2011,4,5,1025,HOMICIDE,1,17,4623,OREGON AVE
197217,16apr2011,2011,4,16,56,HOMICIDE,4,36,1459,CHESTNUT ST
197230,16apr2011,2011,4,16,1045,HOMICIDE,1,16,3812,S SPRING AVE
198045,20apr2011,2011,4,20,210,HOMICIDE,5,66,4725,N 20TH ST
198362,22apr2011,2011,4,22,936,HOMICIDE,6,72,5038,ALCOTT AVE
198371,23apr2011,2011,4,23,50,HOMICIDE,3,30,2926,CALIFORNIA AVE
198417,23apr2011,2011,4,23,1357,HOMICIDE,6,74,9104,JORDAN ST
198631,24apr2011,2011,4,24,235,HOMICIDE,4,35,800,S 4TH ST
198632,24apr2011,2011,4,24,235,HOMICIDE,4,35,800,S 4TH ST
199084,27apr2011,2011,4,27,2235,HOMICIDE,6,71,4951,ASHBY AVE
199221,28apr2011,2011,4,28,2235,HOMICIDE,6,74,9005,NEWBY ST
199542,30apr2011,2011,4,30,1,HOMICIDE,4,63,1010,HOWARD ST
201066,01may2011,2011,5,1,1805,HOMICIDE,6,76,5900,LILLIAN AVE
202701,02may2011,2011,5,2,1915,HOMICIDE,4,64,1500,LEWIS ST
204961,05may2011,2011,5,5,1300,HOMICIDE,6,74,1422,VERONICA AVE
204962,05may2011,2011,5,5,1300,HOMICIDE,6,74,1422,VERONICA AVE
205492,08may2011,2011,5,8,2110,HOMICIDE,5,65,2300,ANGELICA ST
205706,09may2011,2011,5,9,956,HOMICIDE,1,16,5014,IDAHO AVE
201262,10may2011,2011,5,10,355,HOMICIDE,1,1,5618,S GRAND BLVD
201305,11may2011,2011,5,11,150,HOMICIDE,5,66,0,E GRAND AVE / I 70 W
201368,11may2011,2011,5,11,1640,HOMICIDE,9,29,3659,HICKORY ST
202103,16may2011,2011,5,16,1800,HOMICIDE,7,78,5516,MINERVA AVE
202341,18may2011,2011,5,18,17,HOMICIDE,8,56,4040,SULLIVAN AVE
202459,18may2011,2011,5,18,800,HOMICIDE,7,78,1395,HAMILTON AVE
202606,19may2011,2011,5,19,855,HOMICIDE,1,4,3734,ROSWELL AVE
205879,22may2011,2011,5,22,1528,HOMICIDE,4,33,1452,CASTLE
203179,22may2011,2011,5,22,2217,HOMICIDE,7,50,5629,SAINT LOUIS AVE
203323,23may2011,2011,5,23,2133,HOMICIDE,3,25,3142,ARSENAL ST
203639,25may2011,2011,5,25,315,HOMICIDE,3,23,2310,S JEFFERSON AVE
210588,07jun2011,2011,6,7,2303,HOMICIDE,1,1,6824,MICHIGAN AVE
210750,08jun2011,2011,6,8,300,HOMICIDE,6,71,5361,CLAXTON AVE
210763,08jun2011,2011,6,8,700,HOMICIDE,6,79,9100,RIVERVIEW DR
210677,08jun2011,2011,6,8,1647,HOMICIDE,6,69,4817,BESSIE AVE
210881,09jun2011,2011,6,9,2048,HOMICIDE,5,59,3100,N GARRISON AVE
210922,09jun2011,2011,6,9,2355,HOMICIDE,5,63,2009,HEBERT ST
210923,09jun2011,2011,6,9,2355,HOMICIDE,6,74,8850,LOWELL ST
206654,12jun2011,2011,6,12,2300,HOMICIDE,5,67,4246,WARNE AVE
206705,13jun2011,2011,6,13,1153,HOMICIDE,5,66,2053,E DE SOTO AVE
207104,15jun2011,2011,6,15,2311,HOMICIDE,4,33,1123,S 14TH ST
207710,19jun2011,2011,6,19,1234,HOMICIDE,3,22,1916,SIDNEY ST
208072,20jun2011,2011,6,20,1901,HOMICIDE,6,74,906,RIVERVIEW BLVD
209394,28jun2011,2011,6,28,1550,HOMICIDE,7,78,1384,SEMPLE AVE
209503,29jun2011,2011,6,29,1015,HOMICIDE,7,52,5130,WABADA AVE
209908,30jun2011,2011,6,30,2345,HOMICIDE,8,53,1411,WALTON AVE
211298,01jul2011,2011,7,1,100,HOMICIDE,5,59,3512,N VANDEVENTER AVE
211445,01jul2011,2011,7,1,2205,HOMICIDE,8,56,3108,ROLLA PL
211648,03jul2011,2011,7,3,730,HOMICIDE,9,59,1417,GLASGOW AVE
212113,06jul2011,2011,7,6,640,HOMICIDE,7,51,5019,RIDGE AVE
212234,06jul2011,2011,7,6,2250,HOMICIDE,6,72,5738,WOODLAND AVE
212617,09jul2011,2011,7,9,323,HOMICIDE,4,33,1127,S 14TH ST
213901,17jul2011,2011,7,17,315,HOMICIDE,1,17,2801,CHARITON ST
214912,23jul2011,2011,7,23,2043,HOMICIDE,6,72,5474,GENEVIEVE AVE
215934,30jul2011,2011,7,30,1604,HOMICIDE,5,59,3800,SULLIVAN AVE
215979,30jul2011,2011,7,30,2220,HOMICIDE,7,50,1600,GOODFELLOW BLVD
216519,01aug2011,2011,8,1,235,HOMICIDE,6,69,4530,MARGARETTA AVE
217849,09aug2011,2011,8,9,2258,HOMICIDE,6,76,5719,PAMPLIN AVE
217850,09aug2011,2011,8,9,2258,HOMICIDE,6,76,5719,PAMPLIN AVE
218398,13aug2011,2011,8,13,535,HOMICIDE,1,17,4244,CALIFORNIA AVE
218647,14aug2011,2011,8,14,2040,HOMICIDE,8,54,4563,MCMILLAN AVE
219709,22aug2011,2011,8,22,300,HOMICIDE,3,19,3115,CHEROKEE ST
219975,23aug2011,2011,8,23,2339,HOMICIDE,8,55,3524,N KINGSHIGHWAY BLVD
220556,27aug2011,2011,8,27,2244,HOMICIDE,6,71,4912,W FLORISSANT AVE
220737,29aug2011,2011,8,29,1125,HOMICIDE,5,66,2024,E OBEAR AVE
221562,01sep2011,2011,9,1,2150,HOMICIDE,5,67,4031,PECK ST
222637,09sep2011,2011,9,9,2300,HOMICIDE,8,57,4206,W KENNERLY AVE
223170,13sep2011,2011,9,13,1727,HOMICIDE,4,32,1445,S 18TH ST
223457,16sep2011,2011,9,16,1,HOMICIDE,3,19,3618,PENNSYLVANIA AVE
223567,16sep2011,2011,9,16,1820,HOMICIDE,6,85,0,OFALLON PARK
224264,21sep2011,2011,9,21,2230,HOMICIDE,6,74,8551,N BROADWAY
224288,22sep2011,2011,9,22,241,HOMICIDE,3,20,1600,S BROADWAY
224397,23sep2011,2011,9,23,30,HOMICIDE,3,24,2838,MAGNOLIA AVE
224907,26sep2011,2011,9,26,53,HOMICIDE,7,48,5621,MAPLE AVE
225147,28sep2011,2011,9,28,225,HOMICIDE,5,59,2701,FALL AVE
225232,28sep2011,2011,9,28,1840,HOMICIDE,7,78,5446,RIDGE AVE
225888,01oct2011,2011,10,1,39,HOMICIDE,6,76,5425,RIVERVIEW BLVD
227516,12oct2011,2011,10,12,2004,HOMICIDE,3,19,3434,CALIFORNIA AVE
227646,13oct2011,2011,10,13,2123,HOMICIDE,5,59,2915,N JEFFERSON AVE
228319,19oct2011,2011,10,19,816,HOMICIDE,2,12,5915,WILSON AVE
228429,19oct2011,2011,10,19,2145,HOMICIDE,7,48,5578,CLEMENS AVE
228453,20oct2011,2011,10,20,19,HOMICIDE,7,78,1341,MONTCLAIR AVE
228520,20oct2011,2011,10,20,1445,HOMICIDE,5,59,3858,ASHLAND AVE
230609,01nov2011,2011,11,1,2340,HOMICIDE,6,74,8039,CHURCH RD
230960,04nov2011,2011,11,4,1920,HOMICIDE,7,51,5150,DR MARTIN LUTHER KIN
231235,06nov2011,2011,11,6,2205,HOMICIDE,6,69,4445,CATHERINE PL
231829,11nov2011,2011,11,11,900,HOMICIDE,3,19,2728,CHEROKEE ST
232232,13nov2011,2011,11,13,1706,HOMICIDE,8,56,4052,SAINT LOUIS AVE
232972,19nov2011,2011,11,19,330,HOMICIDE,5,59,3124,N GRAND BLVD
233085,20nov2011,2011,11,20,55,HOMICIDE,5,59,2501,N GRAND BLVD
235469,06dec2011,2011,12,6,1820,HOMICIDE,7,52,5102,LOTUS AVE
235631,08dec2011,2011,12,8,600,HOMICIDE,3,30,3447,TENNESSEE AVE
236265,13dec2011,2011,12,13,2018,HOMICIDE,6,74,996,RIVERVIEW BLVD
236768,18dec2011,2011,12,18,430,HOMICIDE,4,62,1312,N 10TH ST
237025,20dec2011,2011,12,20,1239,HOMICIDE,6,72,5400,RIVERVIEW BLVD
238196,01jan2012,2012,1,1,50,HOMICIDE,6,72,4931,PLOVER AVE
238321,02jan2012,2012,1,2,130,HOMICIDE,1,16,4672,S SPRING AVE
238931,07jan2012,2012,1,7,1000,HOMICIDE,3,30,3311,MINNESOTA AVE
239063,08jan2012,2012,1,8,1653,HOMICIDE,6,74,8921,ANNETTA ST
239064,08jan2012,2012,1,8,1653,HOMICIDE,6,74,8921,ANNETTA ST
239682,14jan2012,2012,1,14,2112,HOMICIDE,9,39,4317,SWAN AVE
239794,16jan2012,2012,1,16,59,HOMICIDE,6,71,5020,SHREVE AVE
239976,17jan2012,2012,1,17,2145,HOMICIDE,6,72,5590,W FLORISSANT AVE
240031,18jan2012,2012,1,18,1234,HOMICIDE,9,59,2810,DAYTON ST
240173,19jan2012,2012,1,19,2056,HOMICIDE,5,65,2018,FARRAR ST
240467,22jan2012,2012,1,22,2150,HOMICIDE,6,72,5007,THRUSH AVE
240771,26jan2012,2012,1,26,239,HOMICIDE,3,21,1535,S 8TH ST
242282,03feb2012,2012,2,3,1224,HOMICIDE,7,78,1365,GRANVILLE PL
242682,07feb2012,2012,2,7,2054,HOMICIDE,6,68,4287,HOLLY AVE
244145,21feb2012,2012,2,21,2240,HOMICIDE,2,11,6023,EITMAN AVE
282516,23feb2012,2012,2,23,1908,HOMICIDE,8,58,4200,FINNEY
244838,28feb2012,2012,2,28,1644,HOMICIDE,1,1,444,EICHELBERGER ST
244899,29feb2012,2012,2,29,10,HOMICIDE,5,59,3101,N GRAND BLVD
245976,06mar2012,2012,3,6,10,HOMICIDE,6,73,8734,GOODFELLOW BLVD
246273,08mar2012,2012,3,8,1138,HOMICIDE,7,52,5055,COTE BRILLIANTE AVE
246787,12mar2012,2012,3,12,1500,HOMICIDE,5,65,3719,N 21ST ST
246818,12mar2012,2012,3,12,1900,HOMICIDE,5,68,4558,ADELAIDE AVE
247515,17mar2012,2012,3,17,2103,HOMICIDE,8,55,4973,MAFFITT PL
247566,18mar2012,2012,3,18,125,HOMICIDE,4,63,1936,N 14TH ST
248567,25mar2012,2012,3,25,2055,HOMICIDE,9,59,1900,COLEMAN AVE
248869,28mar2012,2012,3,28,1145,HOMICIDE,7,50,5363,COTE BRILLIANTE AVE
249061,29mar2012,2012,3,29,2230,HOMICIDE,7,78,5508,MARTIN LUTHER KING
259201,30mar2012,2012,3,30,1800,HOMICIDE,6,69,3930,N KINGSHIGHWAY BLVD
249720,01apr2012,2012,4,1,150,HOMICIDE,5,60,2100,SAINT LOUIS AVE
250431,05apr2012,2012,4,5,2014,HOMICIDE,8,57,1515,WHITTIER ST
250447,05apr2012,2012,4,5,2131,HOMICIDE,7,78,5357,WELLS AVE
250929,09apr2012,2012,4,9,1356,HOMICIDE,8,55,4942,WARWICK AVE
251469,12apr2012,2012,4,12,2230,HOMICIDE,5,66,1110,E GANO AVE
252229,16apr2012,2012,4,16,2200,HOMICIDE,4,33,1415,HICKORY LN
253290,24apr2012,2012,4,24,510,HOMICIDE,6,74,8953,EDNA ST
253409,24apr2012,2012,4,24,2327,HOMICIDE,6,73,5756,VIVIAN AVE
253616,26apr2012,2012,4,26,1440,HOMICIDE,7,78,5925,HAMILTON TER
253961,28apr2012,2012,4,28,2018,HOMICIDE,7,52,5225,LEXINGTON AVE
255178,05may2012,2012,5,5,115,HOMICIDE,7,50,3000,GOODFELLOW BLVD
255312,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255313,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255314,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255659,08may2012,2012,5,8,700,HOMICIDE,4,64,6,MADISON ST
256505,13may2012,2012,5,13,1900,HOMICIDE,9,37,310,S GRAND BLVD
256928,16may2012,2012,5,16,1430,HOMICIDE,8,55,4701,LABADIE
257144,17may2012,2012,5,17,2355,HOMICIDE,6,72,5405,BEACON AVE
257368,19may2012,2012,5,19,1142,HOMICIDE,5,68,4517,MARY AVE
257546,20may2012,2012,5,20,2112,HOMICIDE,5,67,4128,GROVE ST
257563,20may2012,2012,5,20,2330,HOMICIDE,1,1,228,BATES ST
258219,25may2012,2012,5,25,130,HOMICIDE,5,65,4242,RANDALL PL
258477,26may2012,2012,5,26,2230,HOMICIDE,6,76,6032,EMMA AVE
259797,02jun2012,2012,6,2,2030,HOMICIDE,9,59,2732,JAMES COOL PAPA BELL
259917,03jun2012,2012,6,3,1700,HOMICIDE,6,76,6053,SHULTE AVE
269090,05jun2012,2012,6,5,2143,HOMICIDE,5,59,3801,LABADIE AVE
260551,07jun2012,2012,6,7,2055,HOMICIDE,3,19,3508,TENNESSEE AVE
260594,08jun2012,2012,6,8,23,HOMICIDE,6,74,8463,CONCORD PL
